subj,month,Speaker,n,PC,sex,MOTedu,MOTwork,MOTworkhours,FATwork,FATworkhours,Siblings18,Siblings,SibsYN,SibGroup,SibsDiscrete,MOTedulevel,MOTage,PVT.ED,PVT.score,Log.n
35,07,SIBLING,0.0,0.0,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,0.0
35,08,SIBLING,0.0,0.0,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,0.0
35,09,SIBLING,0.0,0.0,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,0.0
35,10,SIBLING,0.0,0.0,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,0.0
35,11,SIBLING,0.0,0.0,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,0.0
35,12,SIBLING,0.0,0.0,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,0.0
35,13,SIBLING,0.0,0.0,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,0.0
35,14,SIBLING,0.0,0.0,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,0.0
35,15,SIBLING,0.0,0.0,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,0.0
35,16,SIBLING,0.0,0.0,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,0.0
35,17,SIBLING,0.0,0.0,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,0.0
36,06,SIBLING,12.0,0.05853658536585366,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7,2.5649493574615367
36,07,SIBLING,43.0,0.172,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7,3.784189633918261
36,08,SIBLING,21.0,0.1590909090909091,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7,3.091042453358316
36,09,SIBLING,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7,0.0
36,10,SIBLING,24.0,0.17518248175182483,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7,3.2188758248682006
36,11,SIBLING,4.0,0.08888888888888889,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7,1.6094379124341003
36,12,SIBLING,6.0,0.35294117647058826,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7,1.9459101490553132
36,13,SIBLING,2.0,0.017391304347826087,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7,1.0986122886681098
36,14,SIBLING,6.0,0.2857142857142857,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7,1.9459101490553132
36,15,SIBLING,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7,0.0
36,16,SIBLING,19.0,0.34545454545454546,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7,2.995732273553991
36,17,SIBLING,2.0,0.01639344262295082,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7,1.0986122886681098
37,06,SIBLING,12.0,0.11009174311926606,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9,2.5649493574615367
37,07,SIBLING,2.0,0.025,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9,1.0986122886681098
37,08,SIBLING,19.0,0.08597285067873303,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9,2.995732273553991
37,09,SIBLING,0.0,0.0,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9,0.0
37,10,SIBLING,0.0,0.0,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9,0.0
37,11,SIBLING,0.0,0.0,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9,0.0
37,12,SIBLING,0.0,0.0,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9,0.0
37,13,SIBLING,0.0,0.0,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9,0.0
37,14,SIBLING,0.0,0.0,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9,0.0
37,15,SIBLING,0.0,0.0,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9,0.0
37,16,SIBLING,69.0,0.41818181818181815,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9,4.248495242049359
37,17,SIBLING,27.0,0.23893805309734514,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9,3.332204510175204
38,06,SIBLING,0.0,0.0,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9,0.0
38,07,SIBLING,36.0,0.2647058823529412,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9,3.6109179126442243
38,08,SIBLING,1.0,0.058823529411764705,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9,0.6931471805599453
38,09,SIBLING,0.0,0.0,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9,0.0
38,10,SIBLING,10.0,0.08849557522123894,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9,2.3978952727983707
38,11,SIBLING,12.0,0.0967741935483871,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9,2.5649493574615367
38,12,SIBLING,2.0,0.014814814814814815,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9,1.0986122886681098
38,13,SIBLING,0.0,0.0,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9,0.0
38,14,SIBLING,5.0,0.06329113924050633,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9,1.791759469228055
38,15,SIBLING,0.0,0.0,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9,0.0
38,16,SIBLING,22.0,1.0,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9,3.1354942159291497
38,17,SIBLING,5.0,0.03184713375796178,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9,1.791759469228055
39,06,SIBLING,0.0,0.0,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0,0.0
39,07,SIBLING,19.0,0.12751677852348994,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0,2.995732273553991
39,08,SIBLING,0.0,0.0,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0,0.0
39,09,SIBLING,0.0,0.0,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0,0.0
39,10,SIBLING,0.0,0.0,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0,0.0
39,11,SIBLING,0.0,0.0,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0,0.0
39,12,SIBLING,11.0,0.18333333333333332,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0,2.4849066497880004
39,13,SIBLING,1.0,0.012345679012345678,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0,0.6931471805599453
39,14,SIBLING,2.0,0.0273972602739726,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0,1.0986122886681098
39,15,SIBLING,0.0,0.0,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0,0.0
39,16,SIBLING,0.0,0.0,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0,0.0
39,17,SIBLING,0.0,0.0,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0,0.0
40,06,SIBLING,8.0,0.26666666666666666,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8,2.1972245773362196
40,07,SIBLING,8.0,0.13559322033898305,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8,2.1972245773362196
40,08,SIBLING,8.0,0.14814814814814814,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8,2.1972245773362196
40,09,SIBLING,8.0,0.24242424242424243,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8,2.1972245773362196
40,10,SIBLING,0.0,0.0,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8,0.0
40,11,SIBLING,6.0,0.0625,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8,1.9459101490553132
40,12,SIBLING,0.0,0.0,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8,0.0
40,13,SIBLING,14.0,0.09722222222222222,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8,2.70805020110221
40,14,SIBLING,30.0,0.27522935779816515,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8,3.4339872044851463
40,15,SIBLING,0.0,0.0,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8,0.0
40,16,SIBLING,5.0,0.10204081632653061,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8,1.791759469228055
40,17,SIBLING,5.0,0.3125,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8,1.791759469228055
41,06,SIBLING,0.0,0.0,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,0.0
41,07,SIBLING,0.0,0.0,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,0.0
41,08,SIBLING,0.0,0.0,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,0.0
41,09,SIBLING,0.0,0.0,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,0.0
41,10,SIBLING,0.0,0.0,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,0.0
41,11,SIBLING,0.0,0.0,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,0.0
41,12,SIBLING,0.0,0.0,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,0.0
41,13,SIBLING,0.0,0.0,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,0.0
41,14,SIBLING,7.0,0.019662921348314606,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,2.0794415416798357
41,15,SIBLING,3.0,0.013043478260869565,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,1.3862943611198906
41,16,SIBLING,19.0,0.06333333333333334,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,2.995732273553991
41,17,SIBLING,6.0,0.016574585635359115,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,1.9459101490553132
42,06,SIBLING,0.0,0.0,F,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,0.0
42,07,SIBLING,0.0,0.0,F,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,0.0
42,08,SIBLING,0.0,0.0,F,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,0.0
42,09,SIBLING,0.0,0.0,F,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,0.0
42,10,SIBLING,0.0,0.0,F,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,0.0
42,11,SIBLING,0.0,0.0,F,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,0.0
42,12,SIBLING,0.0,0.0,F,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,0.0
42,13,SIBLING,0.0,0.0,F,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,0.0
42,14,SIBLING,2.0,0.005988023952095809,F,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,1.0986122886681098
42,15,SIBLING,4.0,0.017699115044247787,F,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,1.6094379124341003
42,16,SIBLING,5.0,0.01838235294117647,F,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,1.791759469228055
42,17,SIBLING,1.0,0.0034482758620689655,F,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,0.6931471805599453
43,06,SIBLING,0.0,0.0,F,High School,Home,0,Full-time,40,0.0,0.0,N,None,None,1,23,16,113.2,0.0
43,07,SIBLING,0.0,0.0,F,High School,Home,0,Full-time,40,0.0,0.0,N,None,None,1,23,16,113.2,0.0
43,08,SIBLING,0.0,0.0,F,High School,Home,0,Full-time,40,0.0,0.0,N,None,None,1,23,16,113.2,0.0
43,09,SIBLING,0.0,0.0,F,High School,Home,0,Full-time,40,0.0,0.0,N,None,None,1,23,16,113.2,0.0
43,10,SIBLING,0.0,0.0,F,High School,Home,0,Full-time,40,0.0,0.0,N,None,None,1,23,16,113.2,0.0
43,11,SIBLING,0.0,0.0,F,High School,Home,0,Full-time,40,0.0,0.0,N,None,None,1,23,16,113.2,0.0
43,12,SIBLING,0.0,0.0,F,High School,Home,0,Full-time,40,0.0,0.0,N,None,None,1,23,16,113.2,0.0
43,13,SIBLING,0.0,0.0,F,High School,Home,0,Full-time,40,0.0,0.0,N,None,None,1,23,16,113.2,0.0
43,14,SIBLING,0.0,0.0,F,High School,Home,0,Full-time,40,0.0,0.0,N,None,None,1,23,16,113.2,0.0
43,15,SIBLING,0.0,0.0,F,High School,Home,0,Full-time,40,0.0,0.0,N,None,None,1,23,16,113.2,0.0
43,16,SIBLING,0.0,0.0,F,High School,Home,0,Full-time,40,0.0,0.0,N,None,None,1,23,16,113.2,0.0
43,17,SIBLING,0.0,0.0,F,High School,Home,0,Full-time,40,0.0,0.0,N,None,None,1,23,16,113.2,0.0
44,06,SIBLING,40.0,0.3225806451612903,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0,3.713572066704308
44,07,SIBLING,14.0,0.2641509433962264,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0,2.70805020110221
44,08,SIBLING,20.0,0.3333333333333333,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0,3.044522437723423
44,09,SIBLING,20.0,0.1694915254237288,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0,3.044522437723423
44,10,SIBLING,2.0,0.0273972602739726,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0,1.0986122886681098
44,11,SIBLING,3.0,0.022222222222222223,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0,1.3862943611198906
44,12,SIBLING,1.0,0.0072992700729927005,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0,0.6931471805599453
44,13,SIBLING,14.0,0.2,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0,2.70805020110221
44,14,SIBLING,28.0,0.23931623931623933,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0,3.367295829986474
44,15,SIBLING,5.0,0.02336448598130841,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0,1.791759469228055
44,16,SIBLING,7.0,0.03977272727272727,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0,2.0794415416798357
44,17,SIBLING,8.0,0.125,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0,2.1972245773362196
45,06,SIBLING,0.0,0.0,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9,0.0
45,07,SIBLING,1.0,0.005319148936170213,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9,0.6931471805599453
45,08,SIBLING,0.0,0.0,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9,0.0
45,09,SIBLING,2.0,0.017241379310344827,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9,1.0986122886681098
45,10,SIBLING,1.0,0.02564102564102564,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9,0.6931471805599453
45,11,SIBLING,7.0,0.07142857142857142,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9,2.0794415416798357
45,12,SIBLING,25.0,0.15432098765432098,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9,3.258096538021482
45,13,SIBLING,11.0,0.09243697478991597,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9,2.4849066497880004
45,14,SIBLING,18.0,0.14634146341463414,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9,2.9444389791664403
45,15,SIBLING,4.0,0.01680672268907563,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9,1.6094379124341003
45,16,SIBLING,29.0,0.16477272727272727,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9,3.4011973816621555
45,17,SIBLING,3.0,0.026785714285714284,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9,1.3862943611198906
46,06,SIBLING,0.0,0.0,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1,0.0
46,07,SIBLING,0.0,0.0,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1,0.0
46,08,SIBLING,0.0,0.0,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1,0.0
46,09,SIBLING,0.0,0.0,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1,0.0
46,10,SIBLING,0.0,0.0,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1,0.0
46,11,SIBLING,0.0,0.0,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1,0.0
46,12,SIBLING,0.0,0.0,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1,0.0
46,13,SIBLING,0.0,0.0,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1,0.0
46,14,SIBLING,0.0,0.0,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1,0.0
46,15,SIBLING,0.0,0.0,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1,0.0
46,16,SIBLING,0.0,0.0,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1,0.0
46,17,SIBLING,0.0,0.0,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1,0.0
01,06,TV,0.0,0.0,F,Masters Degree,Part-time,30,Full-time,50,1.0,1.0,Y,One,One,5,33,22,119.5,0.0
01,07,TV,0.0,0.0,F,Masters Degree,Part-time,30,Full-time,50,1.0,1.0,Y,One,One,5,33,22,119.5,0.0
01,08,TV,0.0,0.0,F,Masters Degree,Part-time,30,Full-time,50,1.0,1.0,Y,One,One,5,33,22,119.5,0.0
01,09,TV,0.0,0.0,F,Masters Degree,Part-time,30,Full-time,50,1.0,1.0,Y,One,One,5,33,22,119.5,0.0
01,10,TV,0.0,0.0,F,Masters Degree,Part-time,30,Full-time,50,1.0,1.0,Y,One,One,5,33,22,119.5,0.0
01,11,TV,0.0,0.0,F,Masters Degree,Part-time,30,Full-time,50,1.0,1.0,Y,One,One,5,33,22,119.5,0.0
01,12,TV,0.0,0.0,F,Masters Degree,Part-time,30,Full-time,50,1.0,1.0,Y,One,One,5,33,22,119.5,0.0
01,13,TV,0.0,0.0,F,Masters Degree,Part-time,30,Full-time,50,1.0,1.0,Y,One,One,5,33,22,119.5,0.0
01,14,TV,0.0,0.0,F,Masters Degree,Part-time,30,Full-time,50,1.0,1.0,Y,One,One,5,33,22,119.5,0.0
01,15,TV,0.0,0.0,F,Masters Degree,Part-time,30,Full-time,50,1.0,1.0,Y,One,One,5,33,22,119.5,0.0
01,16,TV,0.0,0.0,F,Masters Degree,Part-time,30,Full-time,50,1.0,1.0,Y,One,One,5,33,22,119.5,0.0
01,17,TV,0.0,0.0,F,Masters Degree,Part-time,30,Full-time,50,1.0,1.0,Y,One,One,5,33,22,119.5,0.0
02,06,TV,0.0,0.0,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,33,22,116.4,0.0
02,07,TV,0.0,0.0,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,33,22,116.4,0.0
02,08,TV,0.0,0.0,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,33,22,116.4,0.0
02,09,TV,0.0,0.0,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,33,22,116.4,0.0
02,10,TV,0.0,0.0,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,33,22,116.4,0.0
02,11,TV,0.0,0.0,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,33,22,116.4,0.0
02,12,TV,21.0,0.10396039603960396,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,33,22,116.4,3.091042453358316
02,13,TV,0.0,0.0,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,33,22,116.4,0.0
02,14,TV,0.0,0.0,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,33,22,116.4,0.0
02,15,TV,0.0,0.0,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,33,22,116.4,0.0
02,16,TV,0.0,0.0,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,33,22,116.4,0.0
02,17,TV,0.0,0.0,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,33,22,116.4,0.0
03,06,TV,0.0,0.0,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,32,21,108.5,0.0
03,07,TV,0.0,0.0,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,32,21,108.5,0.0
03,08,TV,0.0,0.0,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,32,21,108.5,0.0
03,09,TV,0.0,0.0,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,32,21,108.5,0.0
03,10,TV,0.0,0.0,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,32,21,108.5,0.0
03,11,TV,0.0,0.0,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,32,21,108.5,0.0
03,12,TV,0.0,0.0,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,32,21,108.5,0.0
03,13,TV,0.0,0.0,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,32,21,108.5,0.0
03,14,TV,0.0,0.0,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,32,21,108.5,0.0
03,15,TV,0.0,0.0,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,32,21,108.5,0.0
03,16,TV,0.0,0.0,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,32,21,108.5,0.0
03,17,TV,0.0,0.0,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,32,21,108.5,0.0
04,06,TV,0.0,0.0,M,Some college,Home,0,Full-time,40,4.0,4.0,Y,2+,Four,2,35,25,117.2,0.0
04,07,TV,0.0,0.0,M,Some college,Home,0,Full-time,40,4.0,4.0,Y,2+,Four,2,35,25,117.2,0.0
04,08,TV,0.0,0.0,M,Some college,Home,0,Full-time,40,4.0,4.0,Y,2+,Four,2,35,25,117.2,0.0
04,09,TV,0.0,0.0,M,Some college,Home,0,Full-time,40,4.0,4.0,Y,2+,Four,2,35,25,117.2,0.0
04,10,TV,2.0,0.017094017094017096,M,Some college,Home,0,Full-time,40,4.0,4.0,Y,2+,Four,2,35,25,117.2,1.0986122886681098
04,11,TV,0.0,0.0,M,Some college,Home,0,Full-time,40,4.0,4.0,Y,2+,Four,2,35,25,117.2,0.0
04,12,TV,0.0,0.0,M,Some college,Home,0,Full-time,40,4.0,4.0,Y,2+,Four,2,35,25,117.2,0.0
04,13,TV,0.0,0.0,M,Some college,Home,0,Full-time,40,4.0,4.0,Y,2+,Four,2,35,25,117.2,0.0
04,14,TV,0.0,0.0,M,Some college,Home,0,Full-time,40,4.0,4.0,Y,2+,Four,2,35,25,117.2,0.0
04,15,TV,0.0,0.0,M,Some college,Home,0,Full-time,40,4.0,4.0,Y,2+,Four,2,35,25,117.2,0.0
04,16,TV,0.0,0.0,M,Some college,Home,0,Full-time,40,4.0,4.0,Y,2+,Four,2,35,25,117.2,0.0
04,17,TV,32.0,0.11267605633802817,M,Some college,Home,0,Full-time,40,4.0,4.0,Y,2+,Four,2,35,25,117.2,3.4965075614664802
06,06,TV,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,40,1.0,0.0,N,None,None,5,33,22,120.4,0.0
06,07,TV,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,40,1.0,0.0,N,None,None,5,33,22,120.4,0.0
06,08,TV,92.0,0.4,F,Masters Degree,Full-time,40,Full-time,40,1.0,0.0,N,None,None,5,33,22,120.4,4.532599493153256
06,09,TV,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,40,1.0,0.0,N,None,None,5,33,22,120.4,0.0
